ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Alignment
Dutch-125_igilazigulaz-1,,Dutch,125_igilazigulaz,egel,eːɣəl,eː ɣ ə l,,,329,,,,eː ɣ ə l ( - - )
ProtoGermanic-373_tango-1,,ProtoGermanic,373_tango,*tangō,tangoː,t a n g oː,,,330,,,,t a n g ( oː - )
German-373_tango-1,,German,373_tango,Zange,t͡saŋə,ts a ŋ ə,,,330,,,,ts a ŋ - ( ə - )
English-373_tango-1,,English,373_tango,tongs,tɔŋz,t ɔ ŋ z,,,330,,,,t ɔ ŋ - ( - z )
Dutch-373_tango-1,,Dutch,373_tango,tang,tɑŋ,t ɑ ŋ,,,330,,,,t ɑ ŋ - ( - - )
ProtoGermanic-309_snianan-1,,ProtoGermanic,309_snianan,*snīθanan,sniːθanan,s n iː θ a n a n,,,331,,,,s n iː θ a n ( a n )
German-309_snianan-1,,German,309_snianan,schneiden,ʃnaidən,ʃ n ai d ə n,,,331,,,,ʃ n ai d ə n ( - - )
Dutch-309_snianan-1,,Dutch,309_snianan,snijden,snɛɪdə,s n ɛɪ d ə,,,331,,,,s n ɛɪ d ə - ( - - )
ProtoGermanic-78_felxanan-1,,ProtoGermanic,78_felxanan,*felxanan,felxanan,f e l x a n a n,,,332,,,,f e l x a ( n a n )
German-78_felxanan-1,,German,78_felxanan,Felge,fɛlɡə,f ɛ l ɡ ə,,,332,,,,f ɛ l ɡ ə ( - - - )
Dutch-78_felxanan-1,,Dutch,78_felxanan,velg,vɛlx,v ɛ l x,,,332,,,,v ɛ l x - ( - - - )
ProtoGermanic-267_saltan-1,,ProtoGermanic,267_saltan,*saltan,saltan,s a l t a n,,,333,,,,s a l t ( a n )
German-267_saltan-1,,German,267_saltan,Salz,zalt͡s,z a l ts,,,333,,,,z a l ts ( - - )
English-267_saltan-1,,English,267_saltan,salt,sɔːlt,s ɔː l t,,,333,,,,s ɔː l t ( - - )
Dutch-267_saltan-1,,Dutch,267_saltan,zout,zɑut,z ɑu t,,,333,,,,z ɑu - t ( - - )
ProtoGermanic-380_trugan-1,,ProtoGermanic,380_trugan,*trugan,trugan,t r u g a n,,,334,,,,t r u g ( a n )
German-380_trugan-1,,German,380_trugan,Trog,troːk,t r oː k,,,334,,,,t r oː k ( - - )
English-380_trugan-1,,English,380_trugan,trough,trɔf,t r ɔ f,,,334,,,,t r ɔ f ( - - )
ProtoGermanic-299_skibon-1,,ProtoGermanic,299_skibon,*skībōn,skiːboːn,s k iː b oː n,,,335,,,,s k iː b oː ( n )
German-299_skibon-1,,German,299_skibon,Scheibe,ʃaibə,ʃ ai b ə,,,335,,,,ʃ - ai b ə ( - )
Dutch-299_skibon-1,,Dutch,299_skibon,schijf,sxɛɪf,s x ɛɪ f,,,335,,,,s x ɛɪ f - ( - )
ProtoGermanic-205_metanan-1,,ProtoGermanic,205_metanan,*metanan,metanan,m e t a n a n,,,336,,,,m e t a n ( a n )
German-205_metanan-1,,German,205_metanan,messen,mɛsən,m ɛ s ə n,,,336,,,,m ɛ s ə n ( - - )
Dutch-205_metanan-1,,Dutch,205_metanan,meten,meːtə,m eː t ə,,,336,,,,m eː t ə - ( - - )
ProtoGermanic-90_fleuxanan-1,,ProtoGermanic,90_fleuxanan,*fleuxanan,fleuxanan,f l eu x a n a n,,,337,,,,f l eu x a n ( a n )
German-90_fleuxanan-1,,German,90_fleuxanan,fliehen,fliːən,f l iː ə n,,,337,,,,f l iː - ə n ( - - )
English-90_fleuxanan-1,,English,90_fleuxanan,flee,fliː,f l iː,,,337,,,,f l iː - - - ( - - )
Dutch-90_fleuxanan-1,,Dutch,90_fleuxanan,vlieden,vliːdə,v l iː d ə,,,337,,,,v l iː d ə - ( - - )
ProtoGermanic-315_sparron-1,,ProtoGermanic,315_sparron,*sparrōn,sparroːn,s p a r oː n,,,338,,,,s p a r oː n
German-315_sparron-1,,German,315_sparron,Sparren,ʃparən,ʃ p a r ə n,,,338,,,,ʃ p a r ə n
English-315_sparron-1,,English,315_sparron,spar,spɑːr,s p ɑː r,,,338,,,,s p ɑː r - -
Dutch-315_sparron-1,,Dutch,315_sparron,spar,spɑr,s p ɑ r,,,338,,,,s p ɑ r - -
ProtoGermanic-502_xoron-1,,ProtoGermanic,502_xoron,*xōrōn,xoːroːn,x oː r oː n,,,339,,,,x oː r oː ( n )
German-502_xoron-1,,German,502_xoron,Hure,huːrə,h uː r ə,,,339,,,,h uː r ə ( - )
English-502_xoron-1,,English,502_xoron,whore,hɔːr,h ɔː r,,,339,,,,h ɔː r - ( - )
Dutch-502_xoron-1,,Dutch,502_xoron,hoer,huːr,h uː r,,,339,,,,h uː r - ( - )
ProtoGermanic-61_duguniz-1,,ProtoGermanic,61_duguniz,*dugunθiz,dugunθiz,d u g u n θ i z,,,340,,,,d u g u n θ ( i z )
German-61_duguniz-1,,German,61_duguniz,Tugend,tuːɡənt,t uː ɡ ə n t,,,340,,,,t uː ɡ ə n d ( - - )
Dutch-61_duguniz-1,,Dutch,61_duguniz,deugd,døːxt,d øː x t,,,340,,,,d øː x - - t ( - - )
ProtoGermanic-60_dribanan-1,,ProtoGermanic,60_dribanan,*drībanan,driːbanan,d r iː b a n a n,,,341,,,,d r iː b a n ( a n )
German-60_dribanan-1,,German,60_dribanan,treiben,traibən,t r ai b ə n,,,341,,,,t r ai b ə n ( - - )
English-60_dribanan-1,,English,60_dribanan,drive,draɪv,d r aɪ v,,,341,,,,d r aɪ v - - ( - - )
Dutch-60_dribanan-1,,Dutch,60_dribanan,drijven,drɛɪvə,d r ɛɪ v ə,,,341,,,,d r ɛɪ v ə - ( - - )
ProtoGermanic-145_kwiuz-1,,ProtoGermanic,145_kwiuz,*kwiθuz,kwiθuz,kʷ i θ u z,,,342,,,,kʷ i θ ( u z )
German-145_kwiuz-1,,German,145_kwiuz,Kitt,kɪt,k ɪ t,,,342,,,,k ɪ t ( - - )
English-145_kwiuz-1,,English,145_kwiuz,cud,kʌd,k ʌ d,,,342,,,,k ʌ d ( - - )
Dutch-145_kwiuz-1,,Dutch,145_kwiuz,kit,kɪt,k ɪ t,,,342,,,,k ɪ t ( - - )
ProtoGermanic-451_xaldanan-1,,ProtoGermanic,451_xaldanan,*xaldanan,xaldanan,x a l d a n a n,,,343,,,,x a l d a n ( a n )
German-451_xaldanan-1,,German,451_xaldanan,halten,haltən,h a l t ə n,,,343,,,,h a l t ə n ( - - )
English-451_xaldanan-1,,English,451_xaldanan,hold,həʊld,h əʊ l d,,,343,,,,h əʊ l d - - ( - - )
Dutch-451_xaldanan-1,,Dutch,451_xaldanan,houden,hɑudə,h ɑu d ə,,,343,,,,h ɑu - d ə - ( - - )
ProtoGermanic-342_strawan-1,,ProtoGermanic,342_strawan,*strawan,strawan,s t r a w a n,,,344,,,,s t r a ( w a n )
German-342_strawan-1,,German,342_strawan,Stroh,ʃtroː,ʃ t r oː,,,344,,,,ʃ t r oː ( - - - )
English-342_strawan-1,,English,342_strawan,straw,strɔː,s t r ɔː,,,344,,,,s t r ɔː ( - - - )
Dutch-342_strawan-1,,Dutch,342_strawan,stro,stroː,s t r oː,,,344,,,,s t r oː ( - - - )
ProtoGermanic-382_tuxtiz-1,,ProtoGermanic,382_tuxtiz,*tuxtiz,tuxtiz,t u x t i z,,,345,,,,t u x t ( i z )
German-382_tuxtiz-1,,German,382_tuxtiz,Zucht,t͡sʊxt,ts ʊ x t,,,345,,,,ts ʊ x t ( - - )
Dutch-382_tuxtiz-1,,Dutch,382_tuxtiz,tucht,tʉxt,t ʉ x t,,,345,,,,t ʉ x t ( - - )
ProtoGermanic-84_fiskaz-1,,ProtoGermanic,84_fiskaz,*fiskaz,fiskaz,f i s k a z,,,346,,,,f i s k ( a z )
German-84_fiskaz-1,,German,84_fiskaz,Fisch,fɪʃ,f ɪ ʃ,,,346,,,,f ɪ ʃ - ( - - )
English-84_fiskaz-1,,English,84_fiskaz,fish,fɪʃ,f ɪ ʃ,,,346,,,,f ɪ ʃ - ( - - )
Dutch-84_fiskaz-1,,Dutch,84_fiskaz,vis,vɪs,v ɪ s,,,346,,,,v ɪ s - ( - - )
ProtoGermanic-398_waldanan-1,,ProtoGermanic,398_waldanan,*waldanan,waldanan,w a l d a n a n,,,347,,,,w a l d a n ( a n )
German-398_waldanan-1,,German,398_waldanan,walten,valtən,v a l t ə n,,,347,,,,v a l t ə n ( - - )
English-398_waldanan-1,,English,398_waldanan,wield,ʋiːld,ʋ iː l d,,,347,,,,ʋ iː l d - - ( - - )
ProtoGermanic-404_wasjanan-1,,ProtoGermanic,404_wasjanan,*wasjanan,wasjanan,w a s j a n a n,,,348,,,,w a s j a n ( a n )
German-404_wasjanan-1,,German,404_wasjanan,wehren,veːrən,v eː r ə n,,,348,,,,v eː r - ə n ( - - )
Dutch-404_wasjanan-1,,Dutch,404_wasjanan,weren,ʋeːrə,ʋ eː r ə,,,348,,,,ʋ eː r - ə - ( - - )
ProtoGermanic-394_waiiz-1,,ProtoGermanic,394_waiiz,*waiθiz,waiθiz,w ai θ i z,,,349,,,,w ai θ ( i z )
German-394_waiiz-1,,German,394_waiiz,Weide,vaidə,v ai d ə,,,349,,,,v ai d ( ə - )
English-394_waiiz-1,,English,394_waiiz,withy,ʋɪðɪ,ʋ ɪ ð ɪ,,,349,,,,ʋ ɪ ð ( ɪ - )
Dutch-394_waiiz-1,,Dutch,394_waiiz,weide,ʋɛɪdə,ʋ ɛɪ d ə,,,349,,,,ʋ ɛɪ d ( ə - )
ProtoGermanic-513_elan-1,,ProtoGermanic,513_elan,*θelan,θelan,θ e l a n,,,350,,,,θ e l a ( n )
German-513_elan-1,,German,513_elan,Diele,diːlə,d iː l ə,,,350,,,,d iː l ə ( - )
Dutch-513_elan-1,,Dutch,513_elan,deel,deːl,d eː l,,,350,,,,d eː l - ( - )
ProtoGermanic-389_wabsaz-1,,ProtoGermanic,389_wabsaz,*wabsaz,wabsaz,w a b s a z,,,351,,,,w a - b s ( a z )
German-389_wabsaz-1,,German,389_wabsaz,Wespe,vɛspə,v ɛ s p ə,,,351,,,,v ɛ s p - ( ə - )
English-389_wabsaz-1,,English,389_wabsaz,wasp,ʋɔsp,ʋ ɔ s p,,,351,,,,ʋ ɔ s p - ( - - )
Dutch-389_wabsaz-1,,Dutch,389_wabsaz,wesp,ʋɛsp,ʋ ɛ s p,,,351,,,,ʋ ɛ s p - ( - - )
ProtoGermanic-357_swalgwon-1,,ProtoGermanic,357_swalgwon,*swalgwōn,swalgwoːn,s w a l gʷ oː n,,,352,,,,s w a l ( - gʷ oː n )
German-357_swalgwon-1,,German,357_swalgwon,Schwalbe,ʃvalbə,ʃ v a l b ə,,,352,,,,ʃ v a l ( - b ə - )
English-357_swalgwon-1,,English,357_swalgwon,swallow,sʋɔləʊ,s ʋ ɔ l əʊ,,,352,,,,s ʋ ɔ l ( əʊ - - - )
Dutch-357_swalgwon-1,,Dutch,357_swalgwon,zwaluw,zʋaːlyːʋ,z ʋ aː l yː ʋ,,,352,,,,z ʋ aː l ( yː ʋ - - )
ProtoGermanic-288_skawojanan-1,,ProtoGermanic,288_skawojanan,*skawōjanan,skawoːjanan,s k a w oː j a n a n,,,353,,,,s k a w oː j a n ( a n )
German-288_skawojanan-1,,German,288_skawojanan,schauen,ʃauən,ʃ au ə n,,,353,,,,ʃ - au - - - ə n ( - - )
English-288_skawojanan-1,,English,288_skawojanan,show,ʃəʊ,ʃ əʊ,,,353,,,,ʃ - əʊ - - - - - ( - - )
Dutch-288_skawojanan-1,,Dutch,288_skawojanan,schouwen,sxɑuʋə,s x ɑu ʋ ə,,,353,,,,s x ɑu ʋ - - ə - ( - - )
ProtoGermanic-439_wigjanan-1,,ProtoGermanic,439_wigjanan,*wīgjanan,wiːgjanan,w iː g j a n a n,,,354,,,,w iː g j a n ( a n )
German-439_wigjanan-1,,German,439_wigjanan,weihen,vaiən,v ai ə n,,,354,,,,v ai - - ə n ( - - )
Dutch-439_wigjanan-1,,Dutch,439_wigjanan,wijden,ʋɛɪdə,ʋ ɛɪ d ə,,,354,,,,ʋ ɛɪ d - ə - ( - - )
ProtoGermanic-109_gansz-1,,ProtoGermanic,109_gansz,*gansz,gansz,g a n s z,,,355,,,,g a n s ( z )
German-109_gansz-1,,German,109_gansz,Gans,ɡans,ɡ a n s,,,355,,,,ɡ a n s ( - )
English-109_gansz-1,,English,109_gansz,goose,ɡuːs,ɡ uː s,,,355,,,,ɡ uː - s ( - )
Dutch-109_gansz-1,,Dutch,109_gansz,gans,xɑns,x ɑ n s,,,355,,,,x ɑ n s ( - )
ProtoGermanic-12_baugjanan-1,,ProtoGermanic,12_baugjanan,*baugjanan,baugjanan,b au g j a n a n,,,356,,,,b au g j a n ( a n )
German-12_baugjanan-1,,German,12_baugjanan,beugen,bɔyɡən,b ɔy ɡ ə n,,,356,,,,b ɔy ɡ - ə n ( - - )
English-12_baugjanan-1,,English,12_baugjanan,bow,bəʊ,b əʊ,,,356,,,,b əʊ - - - - ( - - )
Dutch-12_baugjanan-1,,Dutch,12_baugjanan,buigen,bœyɣə,b œy ɣ ə,,,356,,,,b œy ɣ - ə - ( - - )
ProtoGermanic-38_burdan-1,,ProtoGermanic,38_burdan,*burdan,burdan,b u r d a n,,,357,,,,b u r d ( a n )
German-38_burdan-1,,German,38_burdan,Bord,bɔrt,b ɔ r d/t,,,357,,,,b ɔ r d/t ( - - )
English-38_burdan-1,,English,38_burdan,board,bɔːd,b ɔː d,,,357,,,,b ɔː - d ( - - )
Dutch-38_burdan-1,,Dutch,38_burdan,bord,bɔrt,b ɔ r t,,,357,,,,b ɔ r t ( - - )
ProtoGermanic-233_raipan-1,,ProtoGermanic,233_raipan,*raipan,raipan,r ai p a n,,,358,,,,r ai p ( a n )
German-233_raipan-1,,German,233_raipan,Reif,raif,r ai f,,,358,,,,r ai f ( - - )
English-233_raipan-1,,English,233_raipan,rope,rəʊp,r əʊ p,,,358,,,,r əʊ p ( - - )
Dutch-233_raipan-1,,Dutch,233_raipan,rijp,rɛɪp,r ɛɪ p,,,358,,,,r ɛɪ p ( - - )
ProtoGermanic-52_daupjanan-1,,ProtoGermanic,52_daupjanan,*daupjanan,daupjanan,d au p j a n a n,,,359,,,,d au p j a n ( a n )
German-52_daupjanan-1,,German,52_daupjanan,taufen,taufən,t au f ə n,,,359,,,,t au f - ə n ( - - )
Dutch-52_daupjanan-1,,Dutch,52_daupjanan,dopen,doːpə,d oː p ə,,,359,,,,d oː p - ə - ( - - )
ProtoGermanic-14_baan-1,,ProtoGermanic,14_baan,*baθan,baθan,b a θ a n,,,360,,,,b a θ ( a n )
German-14_baan-1,,German,14_baan,Bad,baːt,b aː d,,,360,,,,b aː d ( - - )
English-14_baan-1,,English,14_baan,bath,bɑːθ,b ɑː θ,,,360,,,,b ɑː θ ( - - )
Dutch-14_baan-1,,Dutch,14_baan,bad,bɑt,b ɑ t,,,360,,,,b ɑ t ( - - )
ProtoGermanic-75_fastenan-1,,ProtoGermanic,75_fastenan,*fastēnan,fasteːnan,f a s t eː n a n,,,361,,,,f a s t eː n ( a n )
German-75_fastenan-1,,German,75_fastenan,fasten,fastən,f a s t ə n,,,361,,,,f a s t ə n ( - - )
English-75_fastenan-1,,English,75_fastenan,fast,fɑːst,f ɑː s t,,,361,,,,f ɑː s t - - ( - - )
Dutch-75_fastenan-1,,Dutch,75_fastenan,vasten,vɑstə,v ɑ s t ə,,,361,,,,v ɑ s t ə - ( - - )
ProtoGermanic-419_westane-1,,ProtoGermanic,419_westane,*westanē,westaneː,w e s t a n eː,,,362,,,,w e s t a n ( eː )
German-419_westane-1,,German,419_westane,Westen,vɛstən,v ɛ s t ə n,,,362,,,,v ɛ s t ə n ( - )
English-419_westane-1,,English,419_westane,west,ʋɛst,ʋ ɛ s t,,,362,,,,ʋ ɛ s t - - ( - )
Dutch-419_westane-1,,Dutch,419_westane,westen,ʋɛstə,ʋ ɛ s t ə,,,362,,,,ʋ ɛ s t ə - ( - )
ProtoGermanic-263_saiwalo-1,,ProtoGermanic,263_saiwalo,*saiwalō,saiwaloː,s ai w a l oː,,,363,,,,s ai w a l oː
German-263_saiwalo-1,,German,263_saiwalo,Seele,zeːlə,z eː l ə,,,363,,,,z eː - - l ə
English-263_saiwalo-1,,English,263_saiwalo,soul,səʊl,s əʊ l,,,363,,,,s əʊ - - l -
Dutch-263_saiwalo-1,,Dutch,263_saiwalo,ziel,ziːl,z iː l,,,363,,,,z iː - - l -
ProtoGermanic-180_lustuz-1,,ProtoGermanic,180_lustuz,*lustuz,lustuz,l u s t u z,,,364,,,,l u s t ( u z )
German-180_lustuz-1,,German,180_lustuz,Lust,lʊst,l ʊ s t,,,364,,,,l ʊ s t ( - - )
English-180_lustuz-1,,English,180_lustuz,lust,lʌst,l ʌ s t,,,364,,,,l ʌ s t ( - - )
Dutch-180_lustuz-1,,Dutch,180_lustuz,lust,lʉst,l ʉ s t,,,364,,,,l ʉ s t ( - - )
ProtoGermanic-68_etanan-1,,ProtoGermanic,68_etanan,*etanan,etanan,e t a n a n,,,365,,,,e t a n ( a n )
German-68_etanan-1,,German,68_etanan,essen,ɛsən,ɛ s ə n,,,365,,,,ɛ s ə n ( - - )
English-68_etanan-1,,English,68_etanan,eat,iːt,iː t,,,365,,,,iː t - - ( - - )
Dutch-68_etanan-1,,Dutch,68_etanan,eten,eːtə,eː t ə,,,365,,,,eː t ə - ( - - )
ProtoGermanic-443_xabenan-1,,ProtoGermanic,443_xabenan,*xabēnan,xabeːnan,x a b eː n a n,,,366,,,,x a b eː n ( a n )
German-443_xabenan-1,,German,443_xabenan,haben,haːbən,h aː b ə n,,,366,,,,h aː b ə n ( - - )
English-443_xabenan-1,,English,443_xabenan,have,hæv,h æ v,,,366,,,,h æ v - - ( - - )
Dutch-443_xabenan-1,,Dutch,443_xabenan,hebben,hɛbə,h ɛ b ə,,,366,,,,h ɛ b ə - ( - - )
ProtoGermanic-6_bandan-1,,ProtoGermanic,6_bandan,*bandan,bandan,b a n d a n,,,367,,,,b a n d ( a n )
German-6_bandan-1,,German,6_bandan,Band,bant,b a n d,,,367,,,,b a n d ( - - )
Dutch-6_bandan-1,,Dutch,6_bandan,band,bɛnt,b ɛ n t,,,367,,,,b ɛ n t ( - - )
ProtoGermanic-468_xazwaz-1,,ProtoGermanic,468_xazwaz,*xazwaz,xazwaz,x a z w a z,,,368,,,,x a z ( w a z )
German-468_xazwaz-1,,German,468_xazwaz,Haar,haːr,h aː r,,,368,,,,h aː r ( - - - )
English-468_xazwaz-1,,English,468_xazwaz,hair,hɛər,h ɛə r,,,368,,,,h ɛə r ( - - - )
Dutch-468_xazwaz-1,,Dutch,468_xazwaz,haar,haːr,h aː r,,,368,,,,h aː r ( - - - )
ProtoGermanic-520_reskanan-1,,ProtoGermanic,520_reskanan,*θreskanan,θreskanan,θ r e s k a n a n,,,370,,,,θ - r e s k a n ( a n )
German-520_reskanan-1,,German,520_reskanan,dreschen,drɛʃən,d r ɛ ʃ ə n,,,370,,,,d - r ɛ ʃ - ə n ( - - )
English-520_reskanan-1,,English,520_reskanan,thrash,θræʃ,θ r æ ʃ,,,370,,,,θ - r æ ʃ - - - ( - - )
Dutch-520_reskanan-1,,Dutch,520_reskanan,dorsen,dɔrsə,d ɔ r s ə,,,370,,,,d ɔ r - s - ə - ( - - )
ProtoGermanic-154_landan-1,,ProtoGermanic,154_landan,*landan,landan,l a n d a n,,,371,,,,l a n d ( a n )
German-154_landan-1,,German,154_landan,Land,lant,l a n t,,,371,,,,l a n d ( - - )
English-154_landan-1,,English,154_landan,land,lænd,l æ n d,,,371,,,,l æ n d ( - - )
Dutch-154_landan-1,,Dutch,154_landan,land,lɑnt,l ɑ n t,,,371,,,,l ɑ n t ( - - )
ProtoGermanic-313_spannanan-1,,ProtoGermanic,313_spannanan,*spannanan,spannanan,s p a nː a n a n,,,372,,,,s p a nː a n ( a n )
German-313_spannanan-1,,German,313_spannanan,spannen,ʃpanən,ʃ p a n ə n,,,372,,,,ʃ p a n ə n ( - - )
English-313_spannanan-1,,English,313_spannanan,span,spæn,s p æ n,,,372,,,,s p æ n - - ( - - )
Dutch-313_spannanan-1,,Dutch,313_spannanan,spannen,spɑnə,s p ɑ n ə,,,372,,,,s p ɑ n ə - ( - - )
ProtoGermanic-341_straumaz-1,,ProtoGermanic,341_straumaz,*straumaz,straumaz,s t r au m a z,,,373,,,,s t r au m ( a z )
German-341_straumaz-1,,German,341_straumaz,Strom,ʃtroːm,ʃ t r oː m,,,373,,,,ʃ t r oː m ( - - )
English-341_straumaz-1,,English,341_straumaz,stream,striːm,s t r iː m,,,373,,,,s t r iː m ( - - )
Dutch-341_straumaz-1,,Dutch,341_straumaz,stroom,stroːm,s t r oː m,,,373,,,,s t r oː m ( - - )
ProtoGermanic-369_supanan-1,,ProtoGermanic,369_supanan,*sūpanan,suːpanan,s uː p a n a n,,,374,,,,s uː p a n ( a n )
German-369_supanan-1,,German,369_supanan,saufen,zaufən,z au f ə n,,,374,,,,z au f ə n ( - - )
English-369_supanan-1,,English,369_supanan,sup,sʌp,s ʌ p,,,374,,,,s ʌ p - - ( - - )
Dutch-369_supanan-1,,Dutch,369_supanan,zuipen,zœypə,z œy p ə,,,374,,,,z œy p ə - ( - - )
ProtoGermanic-298_skepan-1,,ProtoGermanic,298_skepan,*skēpan,skeːpan,s k eː p a n,,,375,,,,s k eː p ( a n )
German-298_skepan-1,,German,298_skepan,Schaf,ʃaːf,ʃ aː f,,,375,,,,ʃ - aː f ( - - )
English-298_skepan-1,,English,298_skepan,sheep,ʃiːp,ʃ iː p,,,375,,,,ʃ - iː p ( - - )
Dutch-298_skepan-1,,Dutch,298_skepan,schaap,sxaːp,s x aː p,,,375,,,,s x aː p ( - - )
ProtoGermanic-250_rextjanan-1,,ProtoGermanic,250_rextjanan,*rextjanan,rextjanan,r e x t j a n a n,,,376,,,,r e x t j a n ( a n )
German-250_rextjanan-1,,German,250_rextjanan,richten,rɪxtən,r ɪ x t ə n,,,376,,,,r ɪ x t - ə n ( - - )
Dutch-250_rextjanan-1,,Dutch,250_rextjanan,richten,rɪxtə,r ɪ x t ə,,,376,,,,r ɪ x t - ə - ( - - )
ProtoGermanic-424_wixslan-1,,ProtoGermanic,424_wixslan,*wixslan,wixslan,w i x s l a n,,,377,,,,w i x s - l ( a n )
German-424_wixslan-1,,German,424_wixslan,Wechsel,vɛksəl,v ɛ k s ə l,,,377,,,,v ɛ k s ə l ( - - )
Dutch-424_wixslan-1,,Dutch,424_wixslan,wissel,ʋɪsəl,ʋ ɪ s ə l,,,377,,,,ʋ ɪ - s ə l ( - - )
ProtoGermanic-268_sandjanan-1,,ProtoGermanic,268_sandjanan,*sandjanan,sandjanan,s a n d j a n a n,,,378,,,,s a n d j a n ( a n )
German-268_sandjanan-1,,German,268_sandjanan,senden,zɛndən,z ɛ n d ə n,,,378,,,,z ɛ n d - ə n ( - - )
English-268_sandjanan-1,,English,268_sandjanan,send,sɛnd,s ɛ n d,,,378,,,,s ɛ n d - - - ( - - )
Dutch-268_sandjanan-1,,Dutch,268_sandjanan,zenden,zɛndə,z ɛ n d ə,,,378,,,,z ɛ n d - ə - ( - - )
ProtoGermanic-252_rukkiz-1,,ProtoGermanic,252_rukkiz,*rukkiz,rukkiz,r u kː i z,,,379,,,,r u kː ( i z )
German-252_rukkiz-1,,German,252_rukkiz,Ruck,rʊk,r ʊ k,,,379,,,,r ʊ k ( - - )
English-252_rukkiz-1,,English,252_rukkiz,rock,rɔk,r ɔ k,,,379,,,,r ɔ k ( - - )
Dutch-252_rukkiz-1,,Dutch,252_rukkiz,ruk,rʉk,r ʉ k,,,379,,,,r ʉ k ( - - )
ProtoGermanic-375_tauxmaz-1,,ProtoGermanic,375_tauxmaz,*tauxmaz,tauxmaz,t au x m a z,,,380,,,,t au x m ( a z )
German-375_tauxmaz-1,,German,375_tauxmaz,Zaum,t͡saum,ts au m,,,380,,,,ts au - m ( - - )
English-375_tauxmaz-1,,English,375_tauxmaz,team,tiːm,t iː m,,,380,,,,t iː - m ( - - )
Dutch-375_tauxmaz-1,,Dutch,375_tauxmaz,toom,toːm,t oː m,,,380,,,,t oː - m ( - - )
ProtoGermanic-165_leusanan-1,,ProtoGermanic,165_leusanan,*leusanan,leusanan,l eu s a n a n,,,381,,,,( - - - ) l eu s a n ( a n )
German-165_leusanan-1,,German,165_leusanan,verlieren,fɛrliːrən,f ɛ r l iː r ə n,,,381,,,,( f ɛ r ) l iː r ə n ( - - )
English-165_leusanan-1,,English,165_leusanan,forlorn,fəlɔːn,f ə l ɔː n,,,381,,,,( f ə - ) l ɔː - - - ( n - )
Dutch-165_leusanan-1,,Dutch,165_leusanan,verliezen,vərliːzə,v ə r l iː z ə,,,381,,,,( v ə r ) l iː z ə - ( - - )
ProtoGermanic-334_stelljanan-1,,ProtoGermanic,334_stelljanan,*stelljanan,stelljanan,s t e lː j a n a n,,,382,,,,s t e lː j a n ( a n )
German-334_stelljanan-1,,German,334_stelljanan,stillen,ʃtɪlən,ʃ t ɪ l ə n,,,382,,,,ʃ t ɪ l - ə n ( - - )
English-334_stelljanan-1,,English,334_stelljanan,still,stɪl,s t ɪ l,,,382,,,,s t ɪ l - - - ( - - )
Dutch-334_stelljanan-1,,Dutch,334_stelljanan,stillen,stɪlə,s t ɪ l ə,,,382,,,,s t ɪ l - ə - ( - - )
ProtoGermanic-300_skinanan-1,,ProtoGermanic,300_skinanan,*skīnanan,skiːnanan,s k iː n a n a n,,,383,,,,s k iː n a n ( a n )
German-300_skinanan-1,,German,300_skinanan,scheinen,ʃainən,ʃ ai n ə n,,,383,,,,ʃ - ai n ə n ( - - )
English-300_skinanan-1,,English,300_skinanan,shine,ʃaɪn,ʃ aɪ n,,,383,,,,ʃ - aɪ n - - ( - - )
Dutch-300_skinanan-1,,Dutch,300_skinanan,schijnen,sxɛɪnə,s x ɛɪ n ə,,,383,,,,s x ɛɪ n ə - ( - - )
ProtoGermanic-326_stabiz-1,,ProtoGermanic,326_stabiz,*stabiz,stabiz,s t a b i z,,,384,,,,s t a b ( i z )
German-326_stabiz-1,,German,326_stabiz,Stab,ʃtaːp,ʃ t aː p,,,384,,,,ʃ t aː b ( - - )
English-326_stabiz-1,,English,326_stabiz,staff,stɑːf,s t ɑː f,,,384,,,,s t ɑː f ( - - )
Dutch-326_stabiz-1,,Dutch,326_stabiz,staf,stɑf,s t ɑ f,,,384,,,,s t ɑ f ( - - )
ProtoGermanic-512_egwerno-1,,ProtoGermanic,512_egwerno,*θegwernō,θegwernoː,θ e gʷ e r n oː,,,385,,,,θ e ( gʷ e ) r n ( oː )
German-512_egwerno-1,,German,512_egwerno,Dirne,dɪrnə,d ɪ r n ə,,,385,,,,d ɪ ( - - ) r n ( ə )
Dutch-512_egwerno-1,,Dutch,512_egwerno,deern,deːrn,d eː r n,,,385,,,,d eː ( - - ) r n ( - )
ProtoGermanic-92_floduz-1,,ProtoGermanic,92_floduz,*flōduz,floːduz,f l oː d u z,,,386,,,,f l oː d ( u z )
German-92_floduz-1,,German,92_floduz,Flut,fluːt,f l uː t,,,386,,,,f l uː t ( - - )
English-92_floduz-1,,English,92_floduz,flood,flʌd,f l ʌ d,,,386,,,,f l ʌ d ( - - )
Dutch-92_floduz-1,,Dutch,92_floduz,vloed,vluːt,v l uː t,,,386,,,,v l uː t ( - - )
ProtoGermanic-327_stainaz-1,,ProtoGermanic,327_stainaz,*stainaz,stainaz,s t ai n a z,,,387,,,,s t ai n ( a z )
German-327_stainaz-1,,German,327_stainaz,Stein,ʃtain,ʃ t ai n,,,387,,,,ʃ t ai n ( - - )
